ID,EDUCATION,MARITAL_STATUS,AGE,TOTAL_CHILDREN,INCOME,TOTAL_SPENDING,COUNTRY,DATE_ENROLLED,RECENCY,AMOUNT_WINES,AMOUNT_FRUITS,AMOUNT_MEAT,AMOUNT_FISH,AMOUNT_SWEET,AMOUNT_GOLD,DISC_PURCHASE,WEB_PURCHASE,CATALOG_PURCHASE,STORE_PURCHASE,WEBVISIT,CMP1,CMP2,CMP3,CMP4,CMP5,RESPONSE,COMPLAIN
9426,Master's Degree,Single,60,1,58308.0,900,Spain,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0
10637,Bachelor's Degree,Married,60,3,40800.0,99,Spain,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1
10826,Bachelor's Degree,Married,65,0,18690.0,60,Spain,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
4086,Bachelor's Degree,Married,65,0,18690.0,60,Germany,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
10304,Bachelor's Degree,Married,65,0,18690.0,60,Spain,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
7998,Bachelor's Degree,Together,66,2,28087.0,112,India,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0
10992,Bachelor's Degree,Together,57,2,75702.0,1148,South Africa,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0
6383,Doctorate Degree,Together,53,1,32892.0,46,South Africa,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
10536,Doctorate Degree,Together,53,1,32892.0,46,Spain,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
6036,Master's Degree,Together,65,0,89120.0,1924,Spain,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,0,0,1,0,0
11092,Bachelor's Degree,Married,63,2,27116.0,41,South Africa,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0
538,Bachelor's Degree,Single,35,1,46107.0,125,South Africa,2014-02-10,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0
10022,Doctorate Degree,Single,51,2,54466.0,16,Spain,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0
10157,Bachelor's Degree,Single,59,1,59686.0,274,Canada,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0
3503,Bachelor's Degree,Divorced,74,0,82460.0,974,South Africa,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0
146,Doctorate Degree,Single,64,0,76045.0,1323,Spain,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,1,0,0,0,0,0,0
5538,Bachelor's Degree,Divorced,49,0,83829.0,1862,Spain,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,0,1,1,0
3910,Bachelor's Degree,Divorced,49,0,83829.0,1862,Spain,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,0,1,1,0
4227,Master's Degree,Together,56,2,32889.0,55,Spain,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0
6634,Master's Degree,Divorced,45,1,33462.0,54,South Africa,2013-08-07,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0
8916,Bachelor's Degree,Divorced,49,2,36627.0,16,South Africa,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
6460,Bachelor's Degree,Married,42,1,28718.0,57,India,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0
5883,Bachelor's Degree,Married,52,1,77981.0,664,Spain,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0
10091,Bachelor's Degree,Single,68,1,60230.0,1067,Spain,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0
697,Bachelor's Degree,Together,55,0,74918.0,2047,Spain,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,0,0,1,0,0
2607,Bachelor's Degree,Single,71,1,40464.0,630,Spain,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0
8427,Master's Degree,Single,68,0,64857.0,1540,Spain,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
217,Master's Degree,Single,68,0,64857.0,1540,Canada,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
6202,Bachelor's Degree,Together,64,1,63381.0,1005,Spain,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0
3856,Bachelor's Degree,Together,64,1,63381.0,1005,Spain,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0
10648,Master's Degree,Together,42,0,66664.0,1289,Spain,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0
5120,Master's Degree,Together,42,0,66664.0,1289,South Africa,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0
6749,Bachelor's Degree,Single,58,2,86358.0,1722,Spain,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0
1584,Bachelor's Degree,Married,47,1,41443.0,482,South Africa,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0
9559,Doctorate Degree,Married,63,1,57072.0,1034,Canada,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,0,0,1,0,0,0,0
771,Bachelor's Degree,Together,57,1,54178.0,194,Germany,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0
5237,Doctorate Degree,Single,74,3,48767.0,63,Australia,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0
2461,Master's Degree,Single,69,2,51124.0,43,Canada,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0
5474,Bachelor's Degree,Single,54,1,43020.0,223,United States,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0
2895,Bachelor's Degree,Single,61,1,49980.0,195,India,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0
7972,Bachelor's Degree,Single,69,0,72906.0,1151,Spain,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0
10067,Master's Degree,Together,48,2,25176.0,13,Germany,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0
500,Bachelor's Degree,Together,47,0,96876.0,1941,Spain,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,1,0,0,1,1,1,0
922,Master's Degree,Married,45,2,31086.0,48,Germany,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,0,0,1,0,0,0,0
2861,Bachelor's Degree,Single,41,1,24072.0,23,Spain,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0
375,Bachelor's Degree,Divorced,70,0,76773.0,1156,Spain,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0
10936,Bachelor's Degree,Married,59,0,72190.0,1947,Australia,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0
10314,Doctorate Degree,Married,76,0,83837.0,1318,India,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,1,0,0,1,0,1,0
4240,Bachelor's Degree,Married,46,1,17345.0,58,Spain,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0
2674,Master's Degree,Single,66,1,75154.0,1143,United States,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0
2563,Basic Education,Married,63,0,28249.0,43,India,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0
8312,Basic Education,Married,63,0,28249.0,43,Spain,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0
6999,Master's Degree,Married,44,0,69661.0,834,India,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0
7574,Doctorate Degree,Together,45,1,27922.0,41,South Africa,2014-05-10,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0
5223,Master's Degree,Together,58,1,45903.0,66,South Africa,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0
2952,Master's Degree,Single,47,1,36273.0,76,Spain,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0
7683,Master's Degree,Married,56,1,70777.0,787,Spain,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0
9481,Bachelor's Degree,Married,48,1,17148.0,68,Canada,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0
9907,Master's Degree,Together,55,1,66476.0,1013,Germany,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0
5454,Master's Degree,Married,45,1,45057.0,50,United States,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0
3798,Bachelor's Degree,Married,56,2,41120.0,81,Spain,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0
4259,Master's Degree,Single,38,2,19485.0,10,India,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0
2549,Doctorate Degree,Together,41,1,21840.0,27,Spain,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0
6437,Master's Degree,Single,39,1,41473.0,76,Spain,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0
2488,Master's Degree,Divorced,68,2,31395.0,64,Spain,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0
3945,Doctorate Degree,Widowed,77,1,68117.0,930,Spain,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,0,0,1,0,0,1,0
702,Master's Degree,Widowed,49,1,47682.0,521,Spain,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0
9010,Master's Degree,Married,52,0,83151.0,2346,Spain,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,0,1,1,0
9710,Doctorate Degree,Divorced,55,1,58086.0,792,Spain,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0
1509,Doctorate Degree,Together,66,0,84460.0,523,Spain,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,1,1,0,1,1,1,0
9120,Bachelor's Degree,Single,62,1,66565.0,1065,Spain,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0
5252,Bachelor's Degree,Divorced,55,1,23910.0,67,Spain,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0
5959,Bachelor's Degree,Single,56,2,35893.0,199,India,2012-10-15,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0
7441,Bachelor's Degree,Divorced,51,1,71128.0,1615,United States,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0
4271,Master's Degree,Together,35,1,38683.0,341,India,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0
4095,Bachelor's Degree,Married,53,1,37150.0,467,United States,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0
8852,Bachelor's Degree,Married,48,1,61064.0,1080,Spain,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0
7698,Doctorate Degree,Married,48,1,51650.0,191,India,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0
4174,Master's Degree,Together,68,1,55249.0,130,Spain,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0
3182,Doctorate Degree,Single,51,2,46854.0,263,India,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,0,0,1,0,0,1,0
193,Basic Education,Married,28,0,14421.0,16,Spain,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,0,0,1,0,0,0,0
5229,Doctorate Degree,Together,55,1,54132.0,42,Germany,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
5555,Bachelor's Degree,Divorced,49,0,153924.0,6,Spain,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7732,Bachelor's Degree,Married,46,1,64813.0,745,Spain,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0
310,Master's Degree,Married,54,1,61872.0,573,Canada,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0
6261,Bachelor's Degree,Married,45,1,58025.0,470,India,2013-11-26,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0
6274,Master's Degree,Married,76,0,83790.0,1615,South Africa,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,1,1,0,0
1655,Bachelor's Degree,Together,45,1,34350.0,48,Australia,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0
2740,Doctorate Degree,Widowed,66,2,33438.0,90,Spain,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0
4328,Master's Degree,Married,38,1,21955.0,55,Spain,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0
17,Doctorate Degree,Married,53,1,60491.0,1028,Spain,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0
9153,Doctorate Degree,Married,60,1,59304.0,1048,Spain,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0
520,Bachelor's Degree,Married,50,1,34421.0,30,Spain,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
8372,Bachelor's Degree,Married,50,1,34421.0,30,South Africa,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
73,Doctorate Degree,Single,71,3,51411.0,18,India,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
2002,Bachelor's Degree,Divorced,66,0,71964.0,1870,Spain,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0
6059,Doctorate Degree,Together,71,3,64504.0,1314,Spain,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0
11166,Bachelor's Degree,Married,63,1,49678.0,315,Spain,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0
6257,Master's Degree,Single,48,1,60482.0,507,South Africa,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0
9224,Doctorate Degree,Single,52,1,55260.0,1139,South Africa,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0
8732,Master's Degree,Widowed,55,1,67369.0,1461,Spain,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,0,0,1,1,1,0
955,Master's Degree,Together,62,2,47175.0,240,South Africa,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,0,0,1,0,0,1,0
4910,Bachelor's Degree,Divorced,57,0,68743.0,2074,United States,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0
564,Doctorate Degree,Together,43,1,56937.0,906,Spain,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,6,0,0,0,1,0,1,0
8931,Bachelor's Degree,Together,38,1,83033.0,1761,South Africa,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,1,0,0,0,0,0,0
1998,Bachelor's Degree,Single,48,1,37697.0,84,India,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
1250,Bachelor's Degree,Single,48,1,37697.0,84,Spain,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
8397,Bachelor's Degree,Married,73,2,44689.0,34,Spain,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,0,0,1,0,0,0,0
9672,Master's Degree,Married,54,2,23162.0,65,Canada,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0
2125,Bachelor's Degree,Divorced,65,0,63033.0,1102,United States,2013-11-15,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0
5975,Doctorate Degree,Single,57,1,40304.0,57,Canada,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0
983,Bachelor's Degree,Married,40,1,40059.0,414,United States,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,0,0,1,0,0,0,0
9938,Bachelor's Degree,Married,70,0,80067.0,1600,India,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,1,0,0
4385,Doctorate Degree,Single,43,1,36038.0,47,Spain,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0
803,Bachelor's Degree,Together,56,2,40521.0,21,Spain,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0
10675,Doctorate Degree,Married,68,1,66334.0,1161,Spain,2013-04-03,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0
7004,Bachelor's Degree,Single,40,1,11012.0,84,India,2013-03-16,82,24,3,26,7,1,23,3,3,1,2,9,0,0,1,0,0,0,0
4432,Bachelor's Degree,Divorced,48,1,31615.0,51,Spain,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0
4475,Doctorate Degree,Married,75,0,69098.0,2440,Spain,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0
10868,Bachelor's Degree,Widowed,73,0,70792.0,1272,Spain,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0
6742,Bachelor's Degree,Married,45,1,17688.0,11,Spain,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1
5692,Basic Education,Married,35,1,25443.0,32,South Africa,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0
339,Doctorate Degree,Married,52,1,57091.0,496,Spain,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,0,0,1,0,1,0
10398,Master's Degree,Single,43,1,24336.0,31,Spain,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0
8017,Master's Degree,Married,43,2,51111.0,55,South Africa,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0
3722,Bachelor's Degree,Single,52,2,44503.0,48,Spain,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0
7326,Master's Degree,Married,53,1,56850.0,63,Canada,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0
2416,Doctorate Degree,Single,55,0,66582.0,1288,Spain,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0
1878,Master's Degree,Married,39,0,23148.0,37,Spain,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0
5278,Bachelor's Degree,Married,60,0,82224.0,902,Germany,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,1,0,0,0,0,0,0
5734,Doctorate Degree,Married,50,2,61917.0,91,Spain,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0
4370,Bachelor's Degree,Together,58,3,43482.0,88,India,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0
8405,Bachelor's Degree,Divorced,45,2,68274.0,305,South Africa,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0
7617,Bachelor's Degree,Single,50,2,42373.0,163,Spain,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0
6376,Bachelor's Degree,Single,45,1,57537.0,545,Australia,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0
2150,Doctorate Degree,Widowed,66,1,80995.0,1482,Canada,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0
7386,Bachelor's Degree,Divorced,48,1,30992.0,43,Canada,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0
3006,Bachelor's Degree,Divorced,48,1,30992.0,43,Canada,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0
11088,Doctorate Degree,Together,53,1,78642.0,1816,Spain,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0
5185,Bachelor's Degree,Married,69,0,74268.0,892,South Africa,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0
3523,Bachelor's Degree,Together,62,1,75072.0,1073,Spain,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0
55,Bachelor's Degree,Together,61,1,56253.0,597,Spain,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0
3807,Bachelor's Degree,Together,69,1,59925.0,766,Spain,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0
2453,Bachelor's Degree,Together,64,1,62807.0,819,Spain,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0
7787,Bachelor's Degree,Together,64,1,62807.0,819,Canada,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0
2230,Doctorate Degree,Married,54,1,23626.0,43,Germany,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0
8146,Master's Degree,Together,48,2,46106.0,54,South Africa,2014-05-11,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0
988,Bachelor's Degree,Married,59,0,81168.0,1193,Spain,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,1,0,0,0,0,0,0
4832,Bachelor's Degree,Married,45,1,27244.0,101,Spain,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0
3152,Bachelor's Degree,Together,67,2,26091.0,89,India,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0
11188,Bachelor's Degree,Together,67,2,26091.0,89,Spain,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0
361,Master's Degree,Married,55,2,43142.0,20,Australia,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0
5939,Bachelor's Degree,Together,53,2,38232.0,122,Spain,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0
9349,Bachelor's Degree,Married,39,0,92533.0,1131,Germany,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,1,0,0,0,1,0,0
819,Bachelor's Degree,Widowed,79,0,63285.0,1103,Spain,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0
10120,Bachelor's Degree,Together,69,1,38946.0,257,United States,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
4541,Bachelor's Degree,Together,69,1,38946.0,257,Canada,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
2456,Doctorate Degree,Married,49,1,40233.0,149,South Africa,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0
2516,Master's Degree,Married,55,2,46831.0,78,Spain,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0
11013,Bachelor's Degree,Together,37,0,67605.0,938,Spain,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0
9988,Master's Degree,Single,48,1,70379.0,860,Canada,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0
1627,Master's Degree,Divorced,67,0,77297.0,789,Spain,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,1,0,0,0,0,0,0
1490,Bachelor's Degree,Married,62,1,55759.0,854,Canada,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0
6710,Master's Degree,Single,73,3,58217.0,103,Spain,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0
7375,Bachelor's Degree,Together,48,1,51369.0,576,South Africa,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0
10144,Bachelor's Degree,Together,48,1,51369.0,576,South Africa,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0
3138,Bachelor's Degree,Single,68,0,91249.0,1676,Spain,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,1,1,0,1,1,1,0
1440,Master's Degree,Together,46,0,52513.0,1149,Spain,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0
4200,Master's Degree,Married,54,1,44159.0,275,South Africa,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0
4998,Bachelor's Degree,Together,62,0,76081.0,1033,Spain,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,1,0,0,0,0,0,0
7321,Bachelor's Degree,Together,62,0,76081.0,1033,India,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,1,0,0,0,0,0,0
8663,Bachelor's Degree,Divorced,50,2,39996.0,15,Australia,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
1958,Doctorate Degree,Together,51,1,55012.0,660,Spain,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0
6963,Bachelor's Degree,Single,77,0,77457.0,1157,South Africa,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,1,0,0
1065,Bachelor's Degree,Single,61,0,80695.0,1918,United States,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0
2712,Bachelor's Degree,Married,68,1,71866.0,715,Australia,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0
6049,Master's Degree,Together,42,0,73450.0,1804,Spain,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,1,0,0,0,0
6605,Doctorate Degree,Divorced,80,0,55614.0,682,Spain,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,0,0,1,0,0,0
11181,Doctorate Degree,Married,75,0,156924.0,8,Canada,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5234,Master's Degree,Together,57,2,30753.0,81,Canada,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0
5253,Master's Degree,Together,68,2,54603.0,227,Spain,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0
11148,Bachelor's Degree,Together,49,1,22280.0,13,Spain,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0
